channel_id,channel_name,niche,country,description,subscribers,total_views,total_videos,published_at
UCs-5SuR_Ua4k3DatfvIxvmQ,🌸Life Advice🌸,Motivation,KZ,"🌸Welcome to Life Advice — your daily source of motivation, wisdom, and powerful life lessons.
Here you will find short motivational videos, deep quotes, and advice that can change your mindset and you",42,18002,59,2025-12-10T09:12:14.033958Z
UCwbfV6pkwYvRTmcsaEhhGqg,Life Advice ,Motivation,Unknown,,1,5189,15,2022-11-02T00:36:50.771252Z
UCWA5Mw8cc_P_udrFfamTwJg,DAILY LIFE ADVICE,Motivation,Unknown,"Welcome to Daily Life Advice — simple, powerful lessons to help you grow mentally, emotionally, and financially.
Short daily advice to improve your life, mindset, discipline, and future.",0,49,2,2026-01-17T13:09:20.646012Z
UC_FG3n1MQ_LjadxmSe8gWNw,Life advice,Motivation,Unknown,Daily life advices,3,1047,12,2026-03-28T11:13:15.115928Z
UC0r_bgOe4xhii0xkemVn_JA,Life Advice ,Motivation,BD,"Welcome to Life Advice
We need to be motivated to be positive in life. You can always stay motivated through our channel. So stay tuned by subscribing to our channel right now. Stay well and be happy.",14,259,16,2021-07-20T07:05:08.952377Z
UCDPjeNJT-R7sOZDnovWF35w,Golden Advice for Your Healthy Life,Motivation,US,"🌿✨ Ready to take charge of your health and well-being? This channel is your ultimate guide to nutrition and wellness! 💚 Explore simple health tips, wholesome and tasty recipes, and evidence-based insi",1090,82943,100,2024-07-15T16:39:28.127891Z
UCZnyJj2tUbpvGIGy0_7ZWvQ,Life Advice,Motivation,US,Learn from the wisest,186,3082,14,2015-11-06T23:56:59Z
UCYv_ycuYs2Kz9e3e-SEV_FQ,Life Advice,Motivation,Unknown,,3,30,2,2026-03-02T00:15:35.107189Z
UCNGSaVBQzg2-kju-G_5lb8w,Life Advice,Motivation,PK,,26200,2425006,283,2018-04-25T05:59:22Z
UCmdSDcw6hrEl0MUnVb66n4A,Life advice,Motivation,US,"""Life Advice"" is a YouTube channel where I share valuable insights, tips, and guidance on various aspects of life to help viewers lead happier, more fulfilling lives.
",0,43,2,2023-10-05T11:00:30.42459Z
UCZyrNHAO-p-qy-oKyp3caFw,Life Advice,Motivation,Unknown,"I give life advice every day, keep following my channel",3,144,2,2025-10-15T00:35:13.650358Z
UCk7AoF1MapylsvTMxcBsHyg,Life advice and insights,Motivation,PH,"Here on Life advice and insights, explore the depths of life's intricacies, dig into the world of philosophy, and set off on a trip through the vast landscape of human emotions.

Our channel is a have",3,21,2,2023-09-16T00:43:16.657157Z
UC5Q2nz-1us0ib1YeJRFmTnQ,life advice,Motivation,Unknown,,14,6034,0,2026-04-22T21:08:36.69929Z
UC4RzoFIXWxYeJjlSNxHRZFg,Life Advice,Motivation,US,"We provide encouragement for those of you who want to motivate life, we present it in the form of videos on this channel.
 Let us continue to work and make your life better, If you like it then come b",6,11,1,2022-08-09T17:47:22.038422Z
UCEZ-GneTduKTtVGcAARThnA,Life Advice,Motivation,Unknown,,39,8086,46,2024-10-23T15:44:39.961437Z
UCMk0NXdPRMDmjyO2qdWNugg,life advice,Motivation,Unknown,"The best life advice focuses on self-development, relationships, and a positive perspective: be the best version of yourself by learning from your past and accepting yourself, don't delay becoming who",9,6487,27,2025-12-24T06:54:35.000801Z
UCSarsdvof7LVnfJIfFQxlTg,Life Advice,Motivation,US,"This channel is about improving people's lives through motivation, inspiration and education, from the high achievers of the world. Our goal is to keep you motivated so that you can achieve your goals",17400,210781,37,2021-11-11T09:38:55.081892Z
UCvXt_WSH8GUZoooavfekO2w,Life Advice,Motivation,US,"Welcome to LIFE ADVICE. 

This channel is dedicated to hard-earned wisdom, the reality of aging well, and honest reflections drawn from a lifetime of experience.

Here, we cut through the modern noise",112,5748,26,2026-02-25T03:55:40.1567Z
UCBV5rnaFZBbod88jpNtD73g,Life Advice ,Motivation,US,"A Life Advice channel offers guidance on relationships, career, mental health, and personal growth. It features Q&A sessions, motivational talks, workshops, and guest interviews to provide practical t",2,2512,29,2024-11-05T10:16:15.754004Z
UC-Jz4OpqBUdO9FRyucLnHPw,Life Advice,Motivation,Unknown,"Welcome to Life Advice 🚀

This channel is dedicated to helping you grow, improve, and level up your life.
We share powerful insights, practical tips, and real-life strategies
",3,3,1,2026-02-11T16:14:55.437769Z
UCVwghcw-4oAe9sUV8M0AXPQ, Life Advice ,Motivation,Unknown,,1,9,1,2023-04-19T06:03:05.267576Z
UC8R8Iw1itQNBP6SEFHDBddA,Life Advice,Motivation,GB,"Thank you very much for visiting my youtube channel(life advice), hopefully it's useful !









Gklmcxzzxsqwtpytr

",16,5783,48,2022-09-06T06:23:52.217984Z
UCVNGk6Mcha3Wr-SSm1IW2sA,Life Advice,Motivation,US,,1,39,16,2023-05-19T21:56:24.035341Z
UCAr81pA2zFJnzsSlju3lmag,Life Advice For You,Motivation,US,"Welcome to Life Advice For You — your trusted source for practical, science-backed health and wellness wisdom.
We’re here to help you make confident, informed choices about your health—without the con",46200,2042857,227,2025-01-31T17:09:30.496659Z
UCVTsTFHBOcTt5jRrlRv2fhQ, Life Advice,Motivation,US,"Welcome to Life Advice – a place where small moments lead to big changes. We share real and inspiring stories about life, love, kindness, and wisdom. Whether it’s a chance encounter, a life-changing d",2,52,2,2025-03-14T16:45:26.664529Z
UClNqJ_R3k_Vc2DVXamLNlow,Life Advice,Motivation,Unknown,"Welcome to [Life Advice]

Are you looking for inspiration to push through obstacles, reach your goals, and live your best life? You've come to the right place!

At [Life Advice], we believe in the pow",1,164,26,2024-12-22T07:26:45.621509Z
UCjHoSu2o4Zra3WwoOw0Pn8Q,life advice ,Motivation,Unknown,,0,22,4,2023-07-06T00:53:01.42717Z
UCIEckaS1uQ7AZyo3RgHH1DA,Life advice,Motivation,Unknown,,0,3,2,2024-11-28T11:47:10.903831Z
UCatu3A-VqNdJy5LST4QtSOg,True Life advice,Motivation,US,"quotes,wise,wisdom,motivation,inspiration,life lessons,best quotes,greates quotes

Welcome to True Life Advice — a channel where real wisdom meets real life.

Here, you’ll find powerful life lessons, ",3,347,11,2026-02-10T06:02:10.176018Z
UCufVYtfSXNQ2F0vjUu47hMQ,life advice ,Motivation,Unknown,,0,386,2,2025-08-30T13:27:26.892233Z
UCC4vuy77wLuUwXCZsFNMlkA,Life Advice,Motivation,Unknown,"Welcome to LIFE ADVICE, where a diverse cast of self-made characters comes together to share invaluable life wisdom, motivation, and inspirational quotes. Join us on this journey to navigate the ups a",4,114,8,2023-09-05T04:50:39.295069Z
UCZwC23a3_2tzaPUbqrdOUFw,Life Advice,Motivation,ES,,0,1230,10,2026-01-17T23:56:55.166884Z
UC4tBkrtygX2gbLd-7rcnHAA,Life Advice Daily,Motivation,US,"Welcome to Life Advice Daily.

This channel is a quiet wake-up call for anyone who keeps telling themselves “later.”
Here, we gather life advice distilled from those who have already walked far, stumb",5,300,4,2025-12-20T16:07:52.05943Z
UCvl1T5CIuaq4t8z-yJ8RzzA,Life Advice for Older People 🌟,Motivation,US,"Welcome to Life Advice for Older People! 🌟

This channel is dedicated to empowering seniors with practical tips and advice on living a fulfilling life after 60. Whether you’re looking to improve your ",115000,10472082,587,2024-10-14T04:23:42.975138Z
UCtxemaQcesfkgSpcm801Qeg,Life Changing Advice ,Motivation,GR,"Welcome to Life Changing Advice.🚀

This channel shares powerful hard truths, practical life advice, and real-life perspectives that help you think clearly and grow stronger. In a world full of distrac",18,10404,36,2026-03-10T04:50:45.03435Z
UCPQv1avcR5uvWDwupV4wk3g,Life advice,Motivation,Unknown,"https://discord.gg/M9U82mY2Y
Join ",50,11459,9,2025-04-04T19:40:27.32474Z
UCEEjfEpjpMcf4aXxKaEtAsA,LIFE ADVICE CHANNEL,Motivation,Unknown,Unique and well meaning advice,11,82,4,2020-05-27T16:54:33.894139Z
UCMM65aMgftPhnJJgCaiGwfQ,Life Advice,Motivation,Unknown,"Unlock your best self with daily tips, motivation, and life hacks! Whether you’re looking to boost your mindset, build better habits, or conquer your goals – this is the place to start your transforma",0,3,1,2025-02-20T19:03:54.809786Z
UCzOv0vu9ondzfR6x0xgcsyA,Life Advice,Motivation,Unknown,"Ordinary people with extraordinary advice

247lifeadvice@gmail.com",2,4756,5,2026-01-14T22:34:20.788632Z
UCgruitlKF7yq_rYa306jxZA,Life Advice ,Motivation,Unknown,,1,311,14,2026-02-03T20:08:01.928752Z
UCZiSBC31Gj8fLTHMn5dKpbw,Life Advice,Motivation,Unknown,,0,2,1,2026-05-13T05:23:12.803517Z
UCzP2auaeGpihqXDMbZdlI9A,Life Advice ,Motivation,Unknown,"Welcome to Life Advice, a space dedicated to giving heartfelt advice and motivation to those who need it most.
Life can be challenging, but you don't have to face it alone. 
Here, we share practical g",8,1997,11,2025-01-17T15:19:05.965009Z
UCqkIwMuFUaT_G_5kEtmlfBA,Life Advice,Motivation,ES,Motivational and Inspirational videos to help you through life. Subscribe for daily videos! As Motivation Madness grows we're trying our very best to produce content that everybody is going to find ex,1550,53297,40,2019-01-09T22:11:11Z
UCSzG0cgpK92tQd__NWPgcOg,Life Advice,Motivation,US,"Greetings, fellow seekers of inspiration and personal growth! Welcome to Life Advice, your go-to haven for mindful wisdom and motivational tales that ignite self-discovery.

Embark on a transformative",1,14,7,2021-02-15T14:51:58.281355Z
UCB9tFJFkYn32lUxXVSBPTmw,Life Advice ,Motivation,Unknown,,0,926,10,2025-10-06T16:59:46.718337Z
UC0pIeLeCX5mqwdLZ_Om8u3g,Stoic Life Advice,Motivation,Unknown,"Welcome to ""Stoic Life Advice,"" a treasure trove of inspiration, sharing profound quotes and ideas from Stoic philosophers to help individuals lead happier and more meaningful lives. Through the wisdo",4,2224,14,2023-05-08T10:12:26.920818Z
UCxciA9wO0fDA4-fFxt1kF7Q,Life Advice with Al (Lessons Learned the Hard Way!,Motivation,Unknown,"Life lessons learned the hard way.

Straight talk on money, mindset, discipline, and real-world experience—no fluff.

If you’re tired of going in circles and ready to level up, you’re in the right pla",57,23506,69,2019-04-14T01:47:20Z
UC57z6p0lcNWSDETzDBFpjMg,Rebecca‘s life advice,Motivation,Unknown,"Welcome to Rebecca's Life Advice! ✨

Are you ready to become your best self and create a more organized, confident, and fulfilling life? On this channel, I share self-development tips, mindset shifts,",34,13989,38,2019-02-04T17:43:16Z
UChklmDO23xF4LzSiA21XlCA,Luxury Mindset Motivation,Motivation,US,"Luxury Mindset Motivation is your daily portal into the millionaire and billionaire lifestyle.

Here, we deliver stunning luxury visualizations — mega mansions, private jets, exotic supercars, yachts,",718,101460,98,2025-09-10T14:37:53.519084Z
UCeoR2AYW4cafmnWiH8f3ukw,Mindset n Motivation by Harsh,Motivation,Unknown,"""Mindset n Motivation by Harsh Lata Atri"" is your daily boost of inspiration, awareness, and practical wisdom.
From breaking news headlines to powerful motivational speeches, and from life-changing ti",53,29156,151,2025-08-10T04:14:15.316819Z
UCVPK3EJB4d7LrxgLfOjxVcA,Mindset changer ,Motivation,IN,"Hy I am sumit .


Welcome to [mindset changer ] 💪
Yeh channel un logon ke liye hai jo life me kuch bada karna chahte hain 🚀
Yahan aapko milenge daily motivational videos, success quotes, life-changing",10,13632,10,2026-04-18T10:24:16.177265Z
UCaw1CPeuRRA9NypdQOS-Cag,Monster Mindset,Motivation,IN,"Monster Mindset என்பது உங்களுள் இருக்கும் சக்தியை வெளிக்கொணரும் தமிழ் மோட்டிவேஷன் AI இசை சேனல்! 💪🎶
இங்கு ஒவ்வொரு பாடலும், ஒவ்வொரு வரியும், ஒவ்வொரு இசையும் உங்களை பயம் இல்லாமல் முன்னேற, தோல்வியை வெல்ல,",1280,267847,108,2025-09-28T14:16:57.789616Z
UCWwSMBRODCrP9082FQYaNZw,Mindset Master Elite,Motivation,Unknown,"​""Welcome to Mindset Master Elite, a global community dedicated to mental excellence and high-performance living.

​We believe that your mindset is the architect of your reality. Our mission is to pro",770,32365,26,2026-04-10T14:12:17.656599Z
UCikR4zEc5d1wntbSpbZmQOg,Motivation Mindset,Motivation,Unknown,"🔥 Welcome to Motivation Mindset! 🔥
Your daily dose of motivation, positivity, and self-growth starts here.

This channel is dedicated to helping you build a strong mindset, overcome challenges, and be",242,317818,245,2016-12-13T06:11:22Z
UCWgBsMWUfSZScWkgl7XImmw,Devil Mindset,Motivation,IN,"Devil Mindset एक motivational और mindset development channel है जहाँ आपको powerful motivation, success mindset, discipline और self-improvement से जुड़ी videos मिलेंगी।
इस चैनल का मकसद है आपको mentally",14,15976,35,2026-03-14T13:29:04.437109Z
UCgyPbKVUWt52Dffj2vlOYdA,Mindset Of Motivation ,Motivation,IN,"Welcome to Mindset of Growth 🚀

This channel is created to help you become the best version of yourself.
Here, you will learn:
✔️ Powerful Motivation
✔️ Scientific Study Hacks
✔️ Smart Learning Techni",142,138653,72,2025-07-24T11:48:31.057604Z
UCHCJGI4XTCCrT1Hzx8toDww,Motivational Mindset,Motivation,US,"Welcome to Motivational Mindset – Your Guide to Unlocking Love and Attraction

Tired of overanalyzing his every move? Wondering why he pulled away—or how to inspire him to chase you with genuine inten",37900,3912816,523,2025-04-25T19:38:33.663054Z
UCUm4C3rftim5HJCWwAyGbmA,Motivation Mindset,Motivation,US,"I simply aim to motivate people to live better lives, whether it's fitness, determination, discipline, or simply having a better mindset!",45500,5860406,67,2021-11-30T21:27:21.496087Z
UC8TxgGQoZq-BCZ713TE-uUA,Mindset rise,Motivation,IN,"This channel is dedicated to helping young people build discipline, confidence, and a strong mindset.
We focus on habits, productivity, and real self-growth strategies that actually work.
If you want ",115,87731,128,2025-07-17T07:02:32.31461Z
UCorqyDl93vo62ALlzFiLalw,Daily Mindset Motivation ,Motivation,US,"**Welcome to Daily Mindset Motivation! 💡🔥**  
Here, you'll find **daily motivation, self-improvement tips, and success mindset strategies** to help you stay focused, inspired, and unstoppable! 🚀💯  

🔹",115000,3320603,107,2025-02-07T10:27:46.781621Z
UC7hmQt9XpjC6oMiPjBbE2Hw,Mindset Motivation,Motivation,IN,"Mindset Motivation is a YouTube channel dedicated to helping you unlock your full potential through powerful insights, inspiring stories, and practical strategies for personal growth. Whether you’re l",40,3604,20,2025-02-01T17:46:41.466663Z
UCyirn7vlZTW8EyozkOovQoQ,Motivation Mindset Channel,Motivation,US,"Welcome to motivational inspiration – your daily source of motivation, inspiration, and success-driven mindset. 🚀
Here, you’ll find powerful motivational speeches, inspirational stories, success lesso",59,5746,181,2025-09-02T14:20:29.242513Z
UCinzwIQsu0WTIWrl00vqKGA,The Motivational Mindset,Motivation,NG,"""Need a boost to chase your dreams? You're in the right place! This channel is all about inspiring change, pushing limits, and breaking through mental barriers. Whether it's finding daily motivation, ",100,65021,57,2023-04-01T07:41:51.699944Z
UCK2T37dXSnRuZFiLalDzs4g,Motivational Mindset,Motivation,Unknown,"Welcome to Motivational Mindset —
 a space created to inspire, empower, and strengthen your spirit. Here you’ll find powerful motivational messages and heartfelt prayers designed to uplift your mind, ",459,44147,34,2026-02-14T04:24:10.175323Z
UCKrbcBguXbZnr1K1drVpDww,Winning Mindset,Motivation,US,"
Welcome to Winning Mindset source of motivation, and inspiration. This channel is dedicated to delivering the best motivation ever video content and life-changing daily motivation speech. Whether you",10500,267273,414,2022-11-01T18:20:21.717358Z
UCDdy-jYZUIOlGyMdTXgWl4Q,Mindset motivation ,Motivation,Unknown,,106,54041,54,2024-12-18T18:45:18.553706Z
UCmsCUQN9CKdgLWi7ATXclTA,Mindset Motivation,Motivation,CA," This Channel seeks to promote psychological literacy, raise awareness about mental health, and empower viewers with knowledge and strategies to lead fulfilling and psychologically balanced lives.

Mi",8560,1336741,555,2023-07-09T00:55:26.262741Z
UCmxwb1WrPp3wkfOKJFFALVA,motivational mindset,Motivation,Unknown,"Welcome to Motivational Mindset 🚀

This channel is your daily dose of powerful motivation, strong mindset lessons, and life-changing wisdom. If you want success, discipline, happiness, and unstoppable",0,8,5,2026-02-13T06:38:37.896308Z
